Step,AgentID,habitat_preference,alive,y,x
29,Organism000980,Forest,False,1,22
29,Organism001065,Grassland,False,12,11
29,Organism001085,Grassland,False,20,21
29,Organism001110,Forest,False,16,5
29,Organism001163,Forest,False,12,10
29,Organism001193,Forest,False,12,14
29,Organism001204,Grassland,False,4,5
29,Organism001245,Grassland,False,1,1
29,Organism001257,Forest,False,12,17
29,Organism001262,Grassland,False,2,11
29,Organism001265,Forest,False,20,2
29,Organism001267,Forest,False,9,20
29,Organism001310,Forest,False,6,5
29,Organism001319,Forest,False,1,23
29,Organism001324,Grassland,False,6,2
29,Organism001356,Grassland,False,5,22
29,Organism001375,Forest,False,19,10
29,Organism001400,Forest,False,12,17
29,Organism001403,Forest,False,19,20
29,Organism001407,Forest,False,24,4
29,Organism001421,Grassland,False,16,7
29,Organism001464,Forest,False,6,24
29,Organism001518,Forest,False,19,17
29,Organism001521,Forest,False,3,15
29,Organism001534,Grassland,False,10,19
29,Organism001574,Forest,False,4,21
29,Organism001583,Grassland,False,10,20
29,Organism001626,Forest,False,7,4
29,Organism001650,Grassland,False,22,22
29,Organism001651,Grassland,False,1,12
29,Organism001660,Grassland,False,6,2
29,Organism001703,Forest,False,16,3
29,Organism001704,Grassland,False,12,11
30,Organism000151,Grassland,False,15,23
30,Organism000549,Forest,False,13,14
30,Organism000668,Forest,False,1,20
30,Organism000821,Forest,False,11,19
30,Organism000957,Grassland,False,20,5
30,Organism000972,Grassland,False,10,19
30,Organism000973,Forest,False,6,15
30,Organism001166,Forest,False,14,11
30,Organism001348,Grassland,False,13,13
30,Organism001362,Forest,False,3,15
30,Organism001378,Forest,False,6,22
30,Organism001389,Grassland,False,13,12
30,Organism001419,Forest,False,0,6
30,Organism001445,Grassland,False,24,5
30,Organism001472,Forest,False,16,5
30,Organism001479,Forest,False,5,7
30,Organism001501,Grassland,False,22,22
30,Organism001503,Forest,False,10,16
30,Organism001513,Grassland,False,13,13
30,Organism001516,Forest,False,1,22
30,Organism001535,Grassland,False,7,19
30,Organism001544,Forest,False,21,18
30,Organism001562,Forest,False,8,13
30,Organism001607,Grassland,False,2,8
30,Organism001634,Forest,False,2,12
30,Organism001655,Grassland,False,8,4
30,Organism001664,Grassland,False,23,16
30,Organism001680,Grassland,False,3,22
30,Organism001683,Grassland,False,9,15
30,Organism001710,Forest,False,2,23
30,Organism001734,Forest,False,1,20
30,Organism001740,Forest,False,8,13
30,Organism001742,Forest,False,9,5
31,Organism000123,Forest,False,1,15
31,Organism000188,Forest,False,10,8
31,Organism000219,Grassland,False,20,7
31,Organism000312,Forest,False,5,13
31,Organism000394,Grassland,False,7,19
31,Organism000710,Forest,False,20,6
31,Organism000746,Forest,False,5,5
31,Organism000806,Forest,False,20,6
31,Organism000912,Forest,False,5,17
31,Organism000926,Forest,False,1,14
31,Organism001056,Forest,False,0,16
31,Organism001121,Grassland,False,13,13
31,Organism001137,Forest,False,14,6
31,Organism001190,Grassland,False,1,1
31,Organism001399,Grassland,False,20,1
31,Organism001406,Grassland,False,1,1
31,Organism001426,Grassland,False,1,1
31,Organism001462,Grassland,False,20,21
31,Organism001540,Grassland,False,7,19
31,Organism001543,Forest,False,10,2
31,Organism001552,Forest,False,13,14
31,Organism001601,Forest,False,14,2
31,Organism001611,Forest,False,16,5
31,Organism001629,Forest,False,12,14
31,Organism001652,Forest,False,19,16
31,Organism001667,Forest,False,24,4
31,Organism001723,Grassland,False,6,4
31,Organism001728,Forest,False,13,22
31,Organism001741,Grassland,False,20,11
31,Organism001773,Forest,False,9,20
31,Organism001778,Grassland,False,1,1
32,Organism000157,Forest,False,4,6
32,Organism000371,Grassland,False,20,5
32,Organism001080,Forest,False,24,4
32,Organism001255,Grassland,False,6,4
32,Organism001263,Forest,False,12,14
32,Organism001273,Grassland,False,22,22
32,Organism001275,Grassland,False,18,17
32,Organism001328,Grassland,False,12,16
32,Organism001454,Forest,False,0,6
32,Organism001468,Forest,False,5,5
32,Organism001473,Grassland,False,10,20
32,Organism001480,Forest,False,7,4
32,Organism001599,Forest,False,8,13
32,Organism001600,Grassland,False,10,19
32,Organism001608,Grassland,False,7,19
32,Organism001609,Grassland,False,3,7
32,Organism001648,Grassland,False,12,11
32,Organism001653,Grassland,False,1,12
32,Organism001657,Grassland,False,2,11
32,Organism001666,Forest,False,13,22
32,Organism001669,Forest,False,16,5
32,Organism001691,Forest,False,5,17
32,Organism001693,Grassland,False,7,19
32,Organism001699,Grassland,False,10,13
32,Organism001706,Forest,False,4,6
32,Organism001721,Grassland,False,10,19
32,Organism001738,Grassland,False,11,1
32,Organism001745,Forest,False,24,4
32,Organism001796,Grassland,False,10,19
32,Organism001809,Grassland,False,2,10
32,Organism001810,Forest,False,9,5
33,Organism000013,Forest,False,13,22
33,Organism000043,Grassland,False,1,1
33,Organism000474,Forest,False,9,5
33,Organism000802,Forest,False,21,12
33,Organism000974,Grassland,False,2,11
33,Organism001024,Grassland,False,12,8
33,Organism001049,Forest,False,21,10
33,Organism001106,Grassland,False,6,2
33,Organism001122,Forest,False,2,12
33,Organism001155,Forest,False,2,23
33,Organism001178,Grassland,False,23,16
33,Organism001240,Forest,False,5,5
33,Organism001340,Grassland,False,2,8
33,Organism001374,Forest,False,11,22
33,Organism001405,Forest,False,1,15
33,Organism001459,Grassland,False,2,11
33,Organism001489,Grassland,False,20,11
33,Organism001508,Grassland,False,17,16
33,Organism001523,Forest,False,20,6
33,Organism001549,Forest,False,19,16
33,Organism001560,Grassland,False,4,5
33,Organism001561,Grassland,False,2,8
33,Organism001573,Forest,False,9,20
33,Organism001587,Grassland,False,2,8
33,Organism001592,Forest,False,7,4
33,Organism001597,Grassland,False,12,16
33,Organism001613,Forest,False,1,14
33,Organism001649,Grassland,False,10,20
33,Organism001674,Grassland,False,8,14
33,Organism001678,Grassland,False,24,5
33,Organism001685,Forest,False,5,5
33,Organism001692,Forest,False,19,2
33,Organism001694,Grassland,False,7,19
33,Organism001707,Forest,False,0,16
33,Organism001715,Grassland,False,3,22
33,Organism001717,Forest,False,5,17
33,Organism001724,Grassland,False,11,11
33,Organism001750,Forest,False,12,22
33,Organism001758,Grassland,False,1,13
33,Organism001760,Grassland,False,2,10
33,Organism001761,Forest,False,5,5
33,Organism001777,Forest,False,0,6
33,Organism001783,Grassland,False,1,13
33,Organism001792,Grassland,False,1,13
33,Organism001793,Grassland,False,13,11
33,Organism001795,Grassland,False,20,11
33,Organism001800,Forest,False,7,4
33,Organism001801,Forest,False,11,24
33,Organism001806,Forest,False,14,20
33,Organism001818,Grassland,False,22,22
33,Organism001819,Forest,False,6,22
33,Organism001826,Forest,False,20,2
33,Organism001830,Forest,False,24,4
34,Organism000300,Grassland,False,23,16
34,Organism000339,Grassland,False,7,13
34,Organism001105,Forest,False,8,0
34,Organism001147,Forest,False,14,2
34,Organism001161,Forest,False,24,4
34,Organism001301,Grassland,False,22,22
34,Organism001311,Grassland,False,12,16
34,Organism001316,Grassland,False,2,9
34,Organism001363,Grassland,False,10,20
34,Organism001446,Grassland,False,13,13
34,Organism001506,Grassland,False,7,13
34,Organism001559,Grassland,False,18,16
34,Organism001566,Forest,False,12,17
34,Organism001643,Grassland,False,22,22
34,Organism001647,Grassland,False,14,1
34,Organism001686,Grassland,False,12,11
34,Organism001687,Forest,False,13,14
34,Organism001690,Forest,False,20,2
34,Organism001696,Forest,False,12,7
34,Organism001720,Forest,False,9,5
34,Organism001733,Forest,False,2,12
34,Organism001788,Forest,False,19,17
34,Organism001807,Forest,False,16,0
34,Organism001823,Grassland,False,2,8
34,Organism001833,Grassland,False,5,8
34,Organism001835,Grassland,False,12,16
34,Organism001838,Forest,False,2,12
34,Organism001841,Forest,False,8,13
34,Organism001851,Grassland,False,10,20
34,Organism001852,Forest,False,1,14
34,Organism001866,Grassland,False,12,4
34,Organism001871,Forest,False,24,4
35,Organism000187,Grassland,False,0,1
35,Organism000416,Forest,False,16,0
35,Organism000812,Forest,False,6,5
35,Organism001031,Forest,False,0,6
35,Organism001165,Grassland,False,22,4
35,Organism001170,Grassland,False,11,22
35,Organism001219,Grassland,False,4,3
35,Organism001224,Forest,False,1,15
35,Organism001264,Forest,False,18,18
35,Organism001430,Forest,False,24,4
35,Organism001463,Forest,False,2,23
35,Organism001522,Forest,False,0,16
35,Organism001547,Grassland,False,10,20
35,Organism001563,Grassland,False,7,19
35,Organism001575,Grassland,False,10,16
35,Organism001596,Grassland,False,1,12
35,Organism001614,Grassland,False,2,11
35,Organism001618,Grassland,False,10,19
35,Organism001638,Forest,False,0,6
35,Organism001663,Grassland,False,20,11
35,Organism001665,Grassland,False,3,22
35,Organism001681,Grassland,False,2,11
35,Organism001714,Forest,False,20,2
35,Organism001771,Forest,False,19,2
35,Organism001790,Forest,False,9,5
35,Organism001794,Forest,False,20,6
35,Organism001804,Grassland,False,15,13
35,Organism001820,Forest,False,1,20
35,Organism001824,Grassland,False,2,11
35,Organism001825,Forest,False,8,0
35,Organism001848,Forest,False,14,24
35,Organism001868,Grassland,False,10,19
35,Organism001885,Forest,False,10,2
35,Organism001889,Forest,False,0,6
36,Organism000084,Forest,False,7,4
36,Organism000301,Forest,False,22,5
36,Organism000462,Grassland,False,8,6
36,Organism000956,Grassland,False,24,5
36,Organism000970,Grassland,False,3,22
36,Organism001026,Forest,False,19,16
36,Organism001039,Grassland,False,17,16
36,Organism001349,Grassland,False,6,4
36,Organism001432,Forest,False,19,2
36,Organism001495,Grassland,False,17,6
36,Organism001511,Grassland,False,10,19
36,Organism001635,Grassland,False,2,8
36,Organism001637,Forest,False,1,20
36,Organism001672,Grassland,False,6,2
36,Organism001722,Grassland,False,2,8
36,Organism001746,Grassland,False,2,8
36,Organism001747,Grassland,False,12,7
36,Organism001769,Grassland,False,10,19
36,Organism001779,Forest,False,5,5
36,Organism001811,Grassland,False,17,16
36,Organism001822,Forest,False,16,24
36,Organism001864,Forest,False,7,3
36,Organism001877,Forest,False,16,3
36,Organism001892,Grassland,False,4,4
36,Organism001899,Grassland,False,12,8
36,Organism001921,Forest,False,15,8
37,Organism000700,Forest,False,8,13
37,Organism000962,Grassland,False,4,4
37,Organism001071,Forest,False,8,13
37,Organism001230,Forest,False,0,6
37,Organism001244,Forest,False,15,19
37,Organism001270,Grassland,False,5,7
37,Organism001338,Forest,False,1,14
37,Organism001396,Forest,False,10,2
37,Organism001595,Forest,False,9,4
37,Organism001644,Forest,False,6,24
37,Organism001676,Grassland,False,1,1
37,Organism001684,Grassland,False,10,12
37,Organism001708,Grassland,False,9,16
37,Organism001713,Grassland,False,2,11
37,Organism001751,Grassland,False,16,7
37,Organism001753,Grassland,False,1,12
37,Organism001759,Forest,False,7,3
37,Organism001765,Grassland,False,12,16
37,Organism001770,Grassland,False,22,4
37,Organism001781,Forest,False,19,2
37,Organism001803,Grassland,False,2,8
37,Organism001812,Grassland,False,13,11
37,Organism001815,Forest,False,19,20
37,Organism001845,Forest,False,17,21
37,Organism001862,Forest,False,10,2
37,Organism001863,Grassland,False,20,21
37,Organism001878,Forest,False,24,4
37,Organism001884,Forest,False,2,12
37,Organism001886,Forest,False,9,20
37,Organism001920,Forest,False,19,17
37,Organism001922,Forest,False,1,14
37,Organism001946,Forest,False,10,2
37,Organism001951,Forest,False,12,17
38,Organism000102,Forest,False,22,17
38,Organism000304,Forest,False,24,4
38,Organism001184,Forest,False,22,20
38,Organism001215,Forest,False,20,6
38,Organism001493,Forest,False,19,2
38,Organism001514,Grassland,False,12,5
38,Organism001567,Grassland,False,1,12
38,Organism001576,Grassland,False,12,8
38,Organism001586,Grassland,False,22,22
38,Organism001604,Forest,False,8,13
38,Organism001616,Forest,False,5,7
38,Organism001622,Forest,False,5,13
38,Organism001661,Grassland,False,10,19
38,Organism001726,Forest,False,9,20
38,Organism001749,Forest,False,24,4
38,Organism001764,Forest,False,14,2
38,Organism001775,Forest,False,16,0
38,Organism001821,Forest,False,2,12
38,Organism001880,Forest,False,17,6
38,Organism001887,Grassland,False,6,2
38,Organism001896,Forest,False,19,20
38,Organism001928,Forest,False,4,21
38,Organism001939,Forest,False,10,2
38,Organism001944,Forest,False,10,8
38,Organism001968,Forest,False,10,2
39,Organism000321,Forest,False,20,6
39,Organism001242,Forest,False,10,2
39,Organism001251,Grassland,False,24,23
39,Organism001268,Forest,False,19,17
39,Organism001320,Forest,False,4,6
39,Organism001341,Grassland,False,12,16
39,Organism001342,Grassland,False,13,13
39,Organism001412,Forest,False,16,0
39,Organism001413,Grassland,False,0,1
39,Organism001528,Forest,False,11,19
39,Organism001539,Grassland,False,7,16
39,Organism001671,Grassland,False,22,22
39,Organism001675,Forest,False,4,6
39,Organism001688,Forest,False,1,22
39,Organism001689,Forest,False,6,22
39,Organism001700,Grassland,False,6,2
39,Organism001719,Grassland,False,0,1
39,Organism001735,Grassland,False,10,20
39,Organism001739,Grassland,False,1,12
39,Organism001786,Forest,False,10,8
39,Organism001813,Forest,False,11,19
39,Organism001844,Grassland,False,2,11
39,Organism001856,Forest,False,12,17
39,Organism001875,Grassland,False,15,13
39,Organism001897,Forest,False,24,4
39,Organism001905,Grassland,False,12,8
39,Organism001918,Grassland,False,2,11
39,Organism001923,Forest,False,20,2
39,Organism001936,Forest,False,5,13
39,Organism001938,Forest,False,1,22
39,Organism001955,Grassland,False,10,20
39,Organism001992,Forest,False,0,6
40,Organism000881,Forest,False,6,22
40,Organism001046,Forest,False,9,20
40,Organism001293,Grassland,False,5,4
40,Organism001385,Forest,False,5,5
40,Organism001408,Grassland,False,12,16
40,Organism001447,Grassland,False,8,12
40,Organism001517,Grassland,False,0,1
40,Organism001615,Grassland,False,7,19
40,Organism001641,Grassland,False,12,7
40,Organism001654,Grassland,False,2,9
40,Organism001668,Forest,False,20,2
40,Organism001679,Forest,False,0,16
40,Organism001730,Forest,False,24,4
40,Organism001737,Forest,False,0,6
40,Organism001752,Grassland,False,0,1
40,Organism001791,Grassland,False,17,16
40,Organism001799,Forest,False,16,5
40,Organism001828,Grassland,False,13,13
40,Organism001858,Grassland,False,3,22
40,Organism001881,Forest,False,19,20
40,Organism001906,Forest,False,0,16
40,Organism001911,Grassland,False,7,15
40,Organism001916,Forest,False,24,15
40,Organism001917,Grassland,False,10,19
40,Organism001919,Grassland,False,13,13
40,Organism001927,Forest,False,9,20
40,Organism001934,Forest,False,9,20
40,Organism001935,Forest,False,9,20
40,Organism001950,Forest,False,19,10
40,Organism001966,Grassland,False,0,1
40,Organism001978,Forest,False,0,16
40,Organism001981,Forest,False,1,14
40,Organism001982,Forest,False,11,19
40,Organism001990,Forest,False,19,20
40,Organism001994,Grassland,False,9,11
40,Organism001995,Grassland,False,13,13
40,Organism002002,Forest,False,24,4
40,Organism002003,Grassland,False,22,22
40,Organism002008,Grassland,False,10,20
40,Organism002014,Grassland,False,10,19
40,Organism002016,Forest,False,10,8
40,Organism002020,Grassland,False,2,11
41,Organism000736,Forest,False,9,20
41,Organism001020,Forest,False,9,20
41,Organism001228,Forest,False,2,12
41,Organism001231,Grassland,False,3,16
41,Organism001368,Forest,False,20,6
41,Organism001433,Grassland,False,15,13
41,Organism001520,Forest,False,24,4
41,Organism001524,Grassland,False,2,10
41,Organism001623,Forest,False,10,2
41,Organism001640,Forest,False,10,21
41,Organism001701,Grassland,False,1,12
41,Organism001787,Forest,False,19,10
41,Organism001798,Grassland,False,22,22
41,Organism001802,Forest,False,0,16
41,Organism001816,Forest,False,19,17
41,Organism001832,Forest,False,11,19
41,Organism001839,Forest,False,16,5
41,Organism001849,Forest,False,22,20
41,Organism001912,Forest,False,7,3
41,Organism001915,Grassland,False,1,13
41,Organism001954,Grassland,False,15,13
41,Organism001986,Grassland,False,10,20
41,Organism002011,Grassland,False,15,13
41,Organism002017,Forest,False,19,10
41,Organism002045,Forest,False,1,20
41,Organism002048,Forest,False,15,6
41,Organism002049,Forest,False,5,13
41,Organism002050,Forest,False,9,4
41,Organism002051,Grassland,False,12,16
41,Organism002058,Forest,False,16,0
42,Organism001055,Grassland,False,10,19
42,Organism001104,Grassland,False,10,19
42,Organism001243,Forest,False,24,4
42,Organism001247,Grassland,False,10,20
42,Organism001321,Grassland,False,16,7
42,Organism001414,Grassland,False,22,22
42,Organism001417,Grassland,False,1,1
42,Organism001478,Grassland,False,22,22
42,Organism001542,Forest,False,24,15
42,Organism001584,Forest,False,10,2
42,Organism001589,Forest,False,19,20
42,Organism001677,Forest,False,5,13
42,Organism001727,Forest,False,5,5
42,Organism001731,Grassland,False,2,11
42,Organism001756,Forest,False,19,17
42,Organism001768,Grassland,False,12,8
42,Organism001772,Forest,False,0,16
42,Organism001780,Grassland,False,2,10
42,Organism001843,Forest,False,1,20
42,Organism001853,Forest,False,24,4
42,Organism001861,Forest,False,1,14
42,Organism001874,Grassland,False,12,16
42,Organism001876,Forest,False,20,2
42,Organism001958,Grassland,False,10,20
42,Organism001961,Forest,False,4,6
42,Organism001969,Grassland,False,20,11
42,Organism001973,Grassland,False,10,20
42,Organism001993,Grassland,False,13,13
42,Organism002001,Grassland,False,22,22
42,Organism002009,Grassland,False,7,9
42,Organism002013,Grassland,False,12,13
42,Organism002019,Forest,False,4,21
42,Organism002023,Forest,False,9,20
42,Organism002036,Grassland,False,5,21
42,Organism002055,Forest,False,16,0
42,Organism002072,Grassland,False,2,11
42,Organism002085,Forest,False,1,22
42,Organism002086,Forest,False,8,13
42,Organism002090,Grassland,False,20,5
43,Organism000985,Grassland,False,7,19
43,Organism001127,Forest,False,20,6
43,Organism001188,Grassland,False,12,11
43,Organism001305,Forest,False,20,24
43,Organism001309,Forest,False,0,6
43,Organism001579,Forest,False,12,17
43,Organism001606,Forest,False,24,4
43,Organism001673,Grassland,False,10,19
43,Organism001698,Grassland,False,10,20
43,Organism001702,Forest,False,2,23
43,Organism001716,Grassland,False,12,16
43,Organism001729,Grassland,False,10,19
43,Organism001732,Forest,False,5,5
43,Organism001834,Grassland,False,5,4
43,Organism001930,Grassland,False,12,15
43,Organism001959,Grassland,False,1,12
43,Organism001987,Grassland,False,1,12
43,Organism002005,Grassland,False,2,8
43,Organism002006,Grassland,False,2,10
43,Organism002021,Forest,False,24,4
43,Organism002024,Grassland,False,7,19
43,Organism002029,Grassland,False,12,16
43,Organism002039,Grassland,False,13,13
43,Organism002054,Grassland,False,0,1
43,Organism002061,Grassland,False,1,13
43,Organism002069,Forest,False,16,5
43,Organism002078,Grassland,False,1,12
43,Organism002096,Grassland,False,12,8
43,Organism002105,Grassland,False,2,11
43,Organism002112,Forest,False,10,8
43,Organism002117,Grassland,False,17,16
43,Organism002119,Forest,False,0,16
44,Organism001134,Forest,False,2,12
44,Organism001276,Grassland,False,10,19
44,Organism001568,Grassland,False,10,20
44,Organism001617,Forest,False,14,6
44,Organism001695,Forest,False,16,5
44,Organism001718,Grassland,False,2,10
44,Organism001782,Forest,False,0,6
44,Organism001784,Forest,False,7,3
44,Organism001837,Grassland,False,13,13
44,Organism001869,Grassland,False,12,16
44,Organism001929,Grassland,False,0,1
44,Organism001985,Forest,False,1,22
44,Organism001996,Grassland,False,0,1
44,Organism002038,Grassland,False,15,13
44,Organism002056,Grassland,False,10,19
44,Organism002064,Grassland,False,20,5
44,Organism002082,Grassland,False,12,11
44,Organism002088,Grassland,False,7,19
44,Organism002106,Forest,False,0,6
44,Organism002108,Grassland,False,12,16
44,Organism002126,Grassland,False,2,10
45,Organism000057,Forest,False,5,5
45,Organism000830,Forest,False,16,3
45,Organism001483,Forest,False,10,8
45,Organism001487,Grassland,False,1,12
45,Organism001564,Forest,False,10,8
45,Organism001593,Grassland,False,2,11
45,Organism001628,Grassland,False,3,22
45,Organism001631,Grassland,False,15,13
45,Organism001697,Grassland,False,0,1
45,Organism001712,Forest,False,19,10
45,Organism001755,Grassland,False,1,1
45,Organism001940,Forest,False,1,20
45,Organism001943,Forest,False,16,0
45,Organism001971,Grassland,False,12,16
45,Organism001972,Grassland,False,13,13
45,Organism001976,Forest,False,19,20
45,Organism001983,Forest,False,2,12
45,Organism002031,Grassland,False,10,20
45,Organism002035,Grassland,False,2,8
45,Organism002046,Grassland,False,13,13
45,Organism002070,Grassland,False,12,8
45,Organism002081,Forest,False,0,16
45,Organism002087,Grassland,False,10,19
45,Organism002098,Grassland,False,2,10
45,Organism002099,Forest,False,8,13
45,Organism002104,Grassland,False,19,7
45,Organism002110,Forest,False,0,6
45,Organism002118,Grassland,False,17,16
45,Organism002132,Forest,False,4,21
45,Organism002134,Forest,False,0,6
45,Organism002149,Forest,False,2,12
45,Organism002162,Grassland,False,0,1
46,Organism001359,Grassland,False,6,12
46,Organism001418,Forest,False,3,15
46,Organism001565,Grassland,False,10,20
46,Organism001605,Forest,False,1,20
46,Organism001662,Grassland,False,10,19
46,Organism001744,Forest,False,24,4
46,Organism001762,Forest,False,5,5
46,Organism001763,Grassland,False,20,5
46,Organism001785,Forest,False,0,16
46,Organism001827,Forest,False,24,4
46,Organism001829,Forest,False,2,12
46,Organism001840,Forest,False,11,19
46,Organism001846,Grassland,False,1,1
46,Organism001872,Grassland,False,15,13
46,Organism001900,Forest,False,16,0
46,Organism001910,Forest,False,24,4
46,Organism001924,Forest,False,4,21
46,Organism001931,Forest,False,17,5
46,Organism001953,Forest,False,1,20
46,Organism001967,Grassland,False,10,20
46,Organism001970,Grassland,False,17,16
46,Organism001997,Grassland,False,13,13
46,Organism001999,Forest,False,0,16
46,Organism002015,Forest,False,10,8
46,Organism002040,Grassland,False,17,16
46,Organism002043,Grassland,False,1,13
46,Organism002065,Forest,False,0,16
46,Organism002066,Forest,False,10,8
46,Organism002079,Forest,False,0,16
46,Organism002089,Grassland,False,13,13
46,Organism002091,Forest,False,0,16
46,Organism002103,Grassland,False,17,16
46,Organism002120,Forest,False,20,24
46,Organism002123,Forest,False,0,16
46,Organism002159,Forest,False,3,15
46,Organism002164,Grassland,False,6,2
46,Organism002170,Forest,False,5,7
46,Organism002194,Forest,False,0,6
46,Organism002212,Forest,False,0,6
47,Organism001226,Grassland,False,2,4
47,Organism001557,Forest,False,0,6
47,Organism001705,Forest,False,20,6
47,Organism001754,Grassland,False,7,19
47,Organism001814,Grassland,False,8,15
47,Organism001847,Grassland,False,12,16
47,Organism001882,Grassland,False,6,13
47,Organism001902,Forest,False,19,10
47,Organism001913,Forest,False,9,20
47,Organism001937,Grassland,False,1,12
47,Organism001957,Grassland,False,0,1
47,Organism002000,Forest,False,5,5
47,Organism002004,Grassland,False,1,1
47,Organism002018,Grassland,False,13,13
47,Organism002025,Forest,False,19,10
47,Organism002028,Forest,False,1,14
47,Organism002032,Forest,False,1,22
47,Organism002052,Forest,False,20,6
47,Organism002059,Grassland,False,13,13
47,Organism002062,Grassland,False,2,8
47,Organism002067,Forest,False,11,19
47,Organism002071,Forest,False,0,6
47,Organism002092,Forest,False,0,6
47,Organism002097,Grassland,False,20,5
47,Organism002131,Grassland,False,24,5
47,Organism002138,Forest,False,18,19
47,Organism002147,Grassland,False,0,1
47,Organism002152,Forest,False,18,18
47,Organism002171,Forest,False,24,4
47,Organism002174,Grassland,False,20,21
47,Organism002178,Grassland,False,10,20
47,Organism002187,Forest,False,9,20
47,Organism002195,Forest,False,4,21
47,Organism002210,Grassland,False,7,19
47,Organism002224,Forest,False,24,4
47,Organism002226,Forest,False,24,4
47,Organism002228,Forest,False,16,3
48,Organism000852,Forest,False,20,2
48,Organism001355,Grassland,False,0,20
48,Organism001391,Grassland,False,10,20
48,Organism001440,Forest,False,7,3
48,Organism001659,Grassland,False,10,20
48,Organism001682,Forest,False,0,6
48,Organism001748,Forest,False,0,6
48,Organism001766,Grassland,False,2,10
48,Organism001859,Grassland,False,21,16
48,Organism001893,Grassland,False,13,13
48,Organism001942,Forest,False,21,20
48,Organism001962,Forest,False,24,4
48,Organism001980,Grassland,False,0,1
48,Organism002027,Forest,False,9,20
48,Organism002034,Grassland,False,7,19
48,Organism002047,Grassland,False,10,19
48,Organism002060,Grassland,False,2,8
48,Organism002116,Forest,False,0,16
48,Organism002141,Forest,False,10,8
48,Organism002156,Grassland,False,0,1
48,Organism002180,Grassland,False,1,1
48,Organism002182,Forest,False,1,22
48,Organism002202,Grassland,False,10,20
48,Organism002223,Grassland,False,20,11
48,Organism002230,Forest,False,5,17
49,Organism000249,Forest,False,9,4
49,Organism000251,Forest,False,19,17
49,Organism000696,Grassland,False,12,8
49,Organism001043,Forest,False,21,20
49,Organism001186,Grassland,False,21,16
49,Organism001225,Grassland,False,1,13
49,Organism001398,Grassland,False,16,7
49,Organism001594,Forest,False,1,14
49,Organism001797,Grassland,False,13,13
49,Organism001850,Grassland,False,2,8
49,Organism001879,Grassland,False,6,2
49,Organism001898,Forest,False,24,4
49,Organism001948,Grassland,False,10,20
49,Organism001989,Forest,False,16,3
49,Organism002041,Forest,False,5,5
49,Organism002044,Forest,False,18,20
49,Organism002135,Grassland,False,17,16
49,Organism002158,Forest,False,16,0
49,Organism002165,Grassland,False,10,19
49,Organism002189,Grassland,False,1,1
49,Organism002207,Forest,False,19,10
49,Organism002211,Grassland,False,5,10
49,Organism002217,Forest,False,10,8
49,Organism002222,Grassland,False,6,2
49,Organism002227,Grassland,False,21,16
49,Organism002259,Forest,False,24,4
49,Organism002283,Grassland,False,5,21
50,Organism001287,Forest,False,0,6
50,Organism001725,Grassland,False,24,23
50,Organism001757,Grassland,False,13,13
50,Organism001805,Grassland,False,12,4
50,Organism001808,Forest,False,13,16
50,Organism001867,Forest,False,0,6
50,Organism001883,Grassland,False,17,16
50,Organism001894,Forest,False,8,13
50,Organism001977,Forest,False,1,20
50,Organism002042,Forest,False,24,4
50,Organism002101,Grassland,False,7,19
50,Organism002113,Forest,False,5,7
50,Organism002124,Grassland,False,10,20
50,Organism002146,Forest,False,9,20
50,Organism002168,Forest,False,1,20
50,Organism002191,Forest,False,24,4
50,Organism002192,Forest,False,2,12
50,Organism002206,Grassland,False,1,12
50,Organism002218,Forest,False,20,6
50,Organism002225,Forest,False,20,24
50,Organism002251,Grassland,False,13,13
50,Organism002253,Forest,False,11,19
50,Organism002256,Grassland,False,15,23
50,Organism002260,Grassland,False,1,1
50,Organism002268,Forest,False,0,6
50,Organism002285,Grassland,False,12,16
50,Organism002292,Forest,False,5,7
50,Organism002304,Forest,False,0,6
50,Organism002308,Grassland,False,10,20
51,Organism001415,Forest,False,24,4
51,Organism001498,Forest,False,16,5
51,Organism001836,Forest,False,2,12
51,Organism001888,Forest,False,24,4
51,Organism001965,Forest,False,20,2
51,Organism002063,Grassland,False,1,12
51,Organism002080,Grassland,False,16,7
51,Organism002102,Grassland,False,12,8
51,Organism002127,Forest,False,1,20
51,Organism002129,Forest,False,0,6
51,Organism002143,Forest,False,19,10
51,Organism002175,Forest,False,10,16
51,Organism002188,Grassland,False,13,13
51,Organism002196,Forest,False,11,19
51,Organism002199,Grassland,False,12,8
51,Organism002220,Grassland,False,12,8
51,Organism002245,Forest,False,20,24
51,Organism002249,Grassland,False,0,1
51,Organism002252,Grassland,False,10,20
51,Organism002266,Forest,False,24,4
51,Organism002276,Forest,False,4,21
51,Organism002281,Grassland,False,12,8
51,Organism002282,Grassland,False,17,6
51,Organism002300,Grassland,False,12,11
51,Organism002309,Forest,False,0,16
51,Organism002312,Forest,False,19,10
51,Organism002314,Forest,False,20,24
51,Organism002316,Grassland,False,1,1
51,Organism002317,Grassland,False,2,8
51,Organism002323,Forest,False,0,6
51,Organism002327,Forest,False,19,10
51,Organism002332,Grassland,False,5,21
51,Organism002336,Forest,False,0,16
52,Organism001002,Forest,False,4,21
52,Organism001658,Forest,False,5,17
52,Organism001711,Forest,False,4,6
52,Organism001831,Forest,False,16,5
52,Organism001907,Grassland,False,2,8
52,Organism001908,Forest,False,5,7
52,Organism001926,Forest,False,0,16
